,value,percentage,datetime,tipo_energia,comunidad,id_comunidad
24609,936463.634,0.7395588379094551,2019-01-01T00:00:00.000+01:00,No renovable,Principado de Asturias,11
24610,520937.719,0.6015409779680432,2019-02-01T00:00:00.000+01:00,No renovable,Principado de Asturias,11
24611,444512.203,0.6070694985685421,2019-03-01T00:00:00.000+01:00,No renovable,Principado de Asturias,11
24612,378505.085,0.5808432083178503,2019-04-01T00:00:00.000+02:00,No renovable,Principado de Asturias,11
24613,415899.485,0.6604457894864567,2019-05-01T00:00:00.000+02:00,No renovable,Principado de Asturias,11
24614,553184.559,0.8032657745501688,2019-06-01T00:00:00.000+02:00,No renovable,Principado de Asturias,11
24615,573449.55,0.812634850620507,2019-07-01T00:00:00.000+02:00,No renovable,Principado de Asturias,11
24616,638319.24,0.8574590414149678,2019-08-01T00:00:00.000+02:00,No renovable,Principado de Asturias,11
24617,616618.795,0.7843779548194922,2019-09-01T00:00:00.000+02:00,No renovable,Principado de Asturias,11
24618,690861.563,0.7748522272965623,2019-10-01T00:00:00.000+02:00,No renovable,Principado de Asturias,11
24619,540349.688,0.483069562895789,2019-11-01T00:00:00.000+01:00,No renovable,Principado de Asturias,11
24620,452101.333,0.4353307307244341,2019-12-01T00:00:00.000+01:00,No renovable,Principado de Asturias,11
24621,33491.7575,0.2816230726544186,2019-01-01T00:00:00.000+01:00,Renovable,Comunidad de Madrid,13
24622,34337.949,0.3366543645840416,2019-02-01T00:00:00.000+01:00,Renovable,Comunidad de Madrid,13
24623,37788.6835,0.34607114109656284,2019-03-01T00:00:00.000+01:00,Renovable,Comunidad de Madrid,13
24624,37429.015,0.30605166744369966,2019-04-01T00:00:00.000+02:00,Renovable,Comunidad de Madrid,13
24625,39193.486,0.3194070734689177,2019-05-01T00:00:00.000+02:00,Renovable,Comunidad de Madrid,13
24626,41088.17,0.35078300533376977,2019-06-01T00:00:00.000+02:00,Renovable,Comunidad de Madrid,13
24627,37512.104,0.34885403367216994,2019-07-01T00:00:00.000+02:00,Renovable,Comunidad de Madrid,13
24628,33929.1715,0.32090229961384664,2019-08-01T00:00:00.000+02:00,Renovable,Comunidad de Madrid,13
24629,33482.5465,0.31631978938256444,2019-09-01T00:00:00.000+02:00,Renovable,Comunidad de Madrid,13
24630,31737.129,0.2793287455729452,2019-10-01T00:00:00.000+02:00,Renovable,Comunidad de Madrid,13
24631,32608.307,0.2763353133392447,2019-11-01T00:00:00.000+01:00,Renovable,Comunidad de Madrid,13
24632,41944.836,0.352340407945343,2019-12-01T00:00:00.000+01:00,Renovable,Comunidad de Madrid,13
24633,85432.2965,0.7183769273455813,2019-01-01T00:00:00.000+01:00,No renovable,Comunidad de Madrid,13
24634,67659.686,0.6633456354159584,2019-02-01T00:00:00.000+01:00,No renovable,Comunidad de Madrid,13
24635,71404.7135,0.6539288589034372,2019-03-01T00:00:00.000+01:00,No renovable,Comunidad de Madrid,13
24636,84867.378,0.6939483325563003,2019-04-01T00:00:00.000+02:00,No renovable,Comunidad de Madrid,13
24637,83513.521,0.6805929265310823,2019-05-01T00:00:00.000+02:00,No renovable,Comunidad de Madrid,13
24638,76044.557,0.6492169946662302,2019-06-01T00:00:00.000+02:00,No renovable,Comunidad de Madrid,13
24639,70017.408,0.6511459663278301,2019-07-01T00:00:00.000+02:00,No renovable,Comunidad de Madrid,13
24640,71801.3625,0.6790977003861534,2019-08-01T00:00:00.000+02:00,No renovable,Comunidad de Madrid,13
24641,72367.7595,0.6836802106174356,2019-09-01T00:00:00.000+02:00,No renovable,Comunidad de Madrid,13
24642,81882.144,0.7206712544270548,2019-10-01T00:00:00.000+02:00,No renovable,Comunidad de Madrid,13
24643,85394.371,0.7236646866607552,2019-11-01T00:00:00.000+01:00,No renovable,Comunidad de Madrid,13
24644,77101.504,0.6476595920546571,2019-12-01T00:00:00.000+01:00,No renovable,Comunidad de Madrid,13
24645,431710.21,0.6845796765685379,2019-01-01T00:00:00.000+01:00,Renovable,Comunidad Foral de Navarra,14
24646,280017.422,0.5821723105484721,2019-02-01T00:00:00.000+01:00,Renovable,Comunidad Foral de Navarra,14
24647,348358.148,0.5986070397180735,2019-03-01T00:00:00.000+01:00,Renovable,Comunidad Foral de Navarra,14
24648,259224.303,0.5511158104920011,2019-04-01T00:00:00.000+02:00,Renovable,Comunidad Foral de Navarra,14
24649,352720.238,0.6008485985901542,2019-05-01T00:00:00.000+02:00,Renovable,Comunidad Foral de Navarra,14
24650,266291.543,0.3646428932645031,2019-06-01T00:00:00.000+02:00,Renovable,Comunidad Foral de Navarra,14
24651,286051.882,0.3386237245221446,2019-07-01T00:00:00.000+02:00,Renovable,Comunidad Foral de Navarra,14
24652,226776.314,0.31007841467464226,2019-08-01T00:00:00.000+02:00,Renovable,Comunidad Foral de Navarra,14
24653,258485.815,0.4754775321492829,2019-09-01T00:00:00.000+02:00,Renovable,Comunidad Foral de Navarra,14
24654,219899.783,0.31685447973923614,2019-10-01T00:00:00.000+02:00,Renovable,Comunidad Foral de Navarra,14
24655,274414.073,0.4533241204666693,2019-11-01T00:00:00.000+01:00,Renovable,Comunidad Foral de Navarra,14
24656,307563.982,0.5403779900021001,2019-12-01T00:00:00.000+01:00,Renovable,Comunidad Foral de Navarra,14
24657,198910.629,0.3154203234314621,2019-01-01T00:00:00.000+01:00,No renovable,Comunidad Foral de Navarra,14
24658,200969.765,0.41782768945152793,2019-02-01T00:00:00.000+01:00,No renovable,Comunidad Foral de Navarra,14
24659,233589.816,0.40139296028192656,2019-03-01T00:00:00.000+01:00,No renovable,Comunidad Foral de Navarra,14
24660,211138.365,0.44888418950799897,2019-04-01T00:00:00.000+02:00,No renovable,Comunidad Foral de Navarra,14
24661,234316.561,0.39915140140984584,2019-05-01T00:00:00.000+02:00,No renovable,Comunidad Foral de Navarra,14
24662,463988.816,0.635357106735497,2019-06-01T00:00:00.000+02:00,No renovable,Comunidad Foral de Navarra,14
24663,558696.614,0.6613762754778554,2019-07-01T00:00:00.000+02:00,No renovable,Comunidad Foral de Navarra,14
24664,504575.187,0.6899215853253579,2019-08-01T00:00:00.000+02:00,No renovable,Comunidad Foral de Navarra,14
24665,285148.316,0.524522467850717,2019-09-01T00:00:00.000+02:00,No renovable,Comunidad Foral de Navarra,14
24666,474108.972,0.6831455202607639,2019-10-01T00:00:00.000+02:00,No renovable,Comunidad Foral de Navarra,14
24667,330923.39,0.5466758795333306,2019-11-01T00:00:00.000+01:00,No renovable,Comunidad Foral de Navarra,14
24668,261600.543,0.4596220099979,2019-12-01T00:00:00.000+01:00,No renovable,Comunidad Foral de Navarra,14
24669,415623.433,0.22677142471303977,2019-01-01T00:00:00.000+01:00,Renovable,Comunitat Valenciana,15
24670,237441.964,0.1458336017199516,2019-02-01T00:00:00.000+01:00,Renovable,Comunitat Valenciana,15
24671,276561.001,0.16125606284465607,2019-03-01T00:00:00.000+01:00,Renovable,Comunitat Valenciana,15
24672,336015.181,0.19830826378149993,2019-04-01T00:00:00.000+02:00,Renovable,Comunitat Valenciana,15
24673,317235.775,0.18984623238398785,2019-05-01T00:00:00.000+02:00,Renovable,Comunitat Valenciana,15
24674,282730.717,0.18233499750619653,2019-06-01T00:00:00.000+02:00,Renovable,Comunitat Valenciana,15
24675,282283.479,0.17342533700708399,2019-07-01T00:00:00.000+02:00,Renovable,Comunitat Valenciana,15
24676,236297.465,0.14972089944496997,2019-08-01T00:00:00.000+02:00,Renovable,Comunitat Valenciana,15
24677,237479.937,0.15562619493416,2019-09-01T00:00:00.000+02:00,Renovable,Comunitat Valenciana,15
24678,237876.306,0.15295843025700437,2019-10-01T00:00:00.000+02:00,Renovable,Comunitat Valenciana,15
24679,522347.458,0.46065700441357144,2019-11-01T00:00:00.000+01:00,Renovable,Comunitat Valenciana,15
24680,295633.088,0.21804070641244147,2019-12-01T00:00:00.000+01:00,Renovable,Comunitat Valenciana,15
24681,1417162.305,0.7732285752869602,2019-01-01T00:00:00.000+01:00,No renovable,Comunitat Valenciana,15
24682,1390728.507,0.8541663982800485,2019-02-01T00:00:00.000+01:00,No renovable,Comunitat Valenciana,15
24683,1438481.498,0.8387439371553439,2019-03-01T00:00:00.000+01:00,No renovable,Comunitat Valenciana,15
24684,1358393.184,0.8016917362185001,2019-04-01T00:00:00.000+02:00,No renovable,Comunitat Valenciana,15
24685,1353778.556,0.8101537676160121,2019-05-01T00:00:00.000+02:00,No renovable,Comunitat Valenciana,15
24686,1267880.635,0.8176650024938035,2019-06-01T00:00:00.000+02:00,No renovable,Comunitat Valenciana,15
24687,1345411.089,0.8265746629929159,2019-07-01T00:00:00.000+02:00,No renovable,Comunitat Valenciana,15
24688,1341955.577,0.85027910055503,2019-08-01T00:00:00.000+02:00,No renovable,Comunitat Valenciana,15
24689,1288483.845,0.84437380506584,2019-09-01T00:00:00.000+02:00,No renovable,Comunitat Valenciana,15
24690,1317293.328,0.8470415697429956,2019-10-01T00:00:00.000+02:00,No renovable,Comunitat Valenciana,15
24691,611570.952,0.5393429955864284,2019-11-01T00:00:00.000+01:00,No renovable,Comunitat Valenciana,15
24692,1060228.819,0.7819592935875586,2019-12-01T00:00:00.000+01:00,No renovable,Comunitat Valenciana,15
24693,324897.557,0.17758996608206745,2019-01-01T00:00:00.000+01:00,Renovable,Extremadura,16
24694,227376.002,0.1434617025219853,2019-02-01T00:00:00.000+01:00,Renovable,Extremadura,16
24695,354860.611,0.19206080651334387,2019-03-01T00:00:00.000+01:00,Renovable,Extremadura,16
24696,313671.271,0.17800526689726168,2019-04-01T00:00:00.000+02:00,Renovable,Extremadura,16
24697,507641.319,0.255763128799077,2019-05-01T00:00:00.000+02:00,Renovable,Extremadura,16
24698,653237.325,0.3149319107541039,2019-06-01T00:00:00.000+02:00,Renovable,Extremadura,16
24699,634168.649,0.30329045473315636,2019-07-01T00:00:00.000+02:00,Renovable,Extremadura,16
24700,546379.263,0.2750333729975974,2019-08-01T00:00:00.000+02:00,Renovable,Extremadura,16
24701,430175.379,0.23444342621577213,2019-09-01T00:00:00.000+02:00,Renovable,Extremadura,16
24702,253307.56,0.23413800141880992,2019-10-01T00:00:00.000+02:00,Renovable,Extremadura,16
24703,211026.145,0.16570969838363211,2019-11-01T00:00:00.000+01:00,Renovable,Extremadura,16
24704,201528.563,0.11986093434566848,2019-12-01T00:00:00.000+01:00,Renovable,Extremadura,16
24705,1504583.94,0.8224100339179325,2019-01-01T00:00:00.000+01:00,No renovable,Extremadura,16
24706,1357548.741,0.8565382974780147,2019-02-01T00:00:00.000+01:00,No renovable,Extremadura,16
24707,1492786.587,0.8079391934866561,2019-03-01T00:00:00.000+01:00,No renovable,Extremadura,16
24708,1448474.74,0.8219947331027384,2019-04-01T00:00:00.000+02:00,No renovable,Extremadura,16
24709,1477169.085,0.744236871200923,2019-05-01T00:00:00.000+02:00,No renovable,Extremadura,16
24710,1420980.316,0.6850680892458961,2019-06-01T00:00:00.000+02:00,No renovable,Extremadura,16
24711,1456792.801,0.6967095452668436,2019-07-01T00:00:00.000+02:00,No renovable,Extremadura,16
24712,1440213.335,0.7249666270024027,2019-08-01T00:00:00.000+02:00,No renovable,Extremadura,16
24713,1404703.875,0.7655565737842279,2019-09-01T00:00:00.000+02:00,No renovable,Extremadura,16
24714,828565.346,0.7658619985811901,2019-10-01T00:00:00.000+02:00,No renovable,Extremadura,16
24715,1062442.741,0.8342903016163679,2019-11-01T00:00:00.000+01:00,No renovable,Extremadura,16
24716,1479824.616,0.8801390656543314,2019-12-01T00:00:00.000+01:00,No renovable,Extremadura,16
24717,1567685.5635,0.5320387666556529,2019-01-01T00:00:00.000+01:00,Renovable,Galicia,17
24718,1455285.7365,0.6020235291319609,2019-02-01T00:00:00.000+01:00,Renovable,Galicia,17
24719,1579955.8325,0.739114791704818,2019-03-01T00:00:00.000+01:00,Renovable,Galicia,17
24720,1393087.9555,0.6948885243193026,2019-04-01T00:00:00.000+02:00,Renovable,Galicia,17
24721,1107376.1695,0.6484716637161304,2019-05-01T00:00:00.000+02:00,Renovable,Galicia,17
24722,561068.169,0.47281353578246854,2019-06-01T00:00:00.000+02:00,Renovable,Galicia,17
24723,752664.7075,0.5089798355962134,2019-07-01T00:00:00.000+02:00,Renovable,Galicia,17
24724,582671.1875,0.4457973366699689,2019-08-01T00:00:00.000+02:00,Renovable,Galicia,17
24725,1097553.338,0.6260783653657497,2019-09-01T00:00:00.000+02:00,Renovable,Galicia,17
24726,1130597.2875,0.6332495507516057,2019-10-01T00:00:00.000+02:00,Renovable,Galicia,17
24727,2318926.4115,0.7828734977505917,2019-11-01T00:00:00.000+01:00,Renovable,Galicia,17
24728,2659234.835,0.8391726314856272,2019-12-01T00:00:00.000+01:00,Renovable,Galicia,17
24729,1378877.0965,0.467961233344347,2019-01-01T00:00:00.000+01:00,No renovable,Galicia,17
24730,962037.9495,0.3979764708680391,2019-02-01T00:00:00.000+01:00,No renovable,Galicia,17
24731,557676.7115,0.26088520829518214,2019-03-01T00:00:00.000+01:00,No renovable,Galicia,17
24732,611676.7035,0.3051114756806973,2019-04-01T00:00:00.000+02:00,No renovable,Galicia,17
24733,600294.6995,0.3515283362838697,2019-05-01T00:00:00.000+02:00,No renovable,Galicia,17
24734,625590.263,0.5271864642175315,2019-06-01T00:00:00.000+02:00,No renovable,Galicia,17
24735,726106.4635,0.49102016440378654,2019-07-01T00:00:00.000+02:00,No renovable,Galicia,17
24736,724360.3705,0.5542026633300311,2019-08-01T00:00:00.000+02:00,No renovable,Galicia,17
24737,655507.299,0.3739216346342502,2019-09-01T00:00:00.000+02:00,No renovable,Galicia,17
24738,654792.5105,0.36675044924839434,2019-10-01T00:00:00.000+02:00,No renovable,Galicia,17
24739,643143.9845,0.2171265022494084,2019-11-01T00:00:00.000+01:00,No renovable,Galicia,17
24740,509642.146,0.16082736851437276,2019-12-01T00:00:00.000+01:00,No renovable,Galicia,17
24741,620.929,0.06463209463886774,2019-01-01T00:00:00.000+01:00,Renovable,Illes Balears,8743
24742,651.892,0.06115990015399462,2019-01-02T00:00:00.000+01:00,Renovable,Illes Balears,8743
24743,637.7425,0.05866558621983217,2019-01-03T00:00:00.000+01:00,Renovable,Illes Balears,8743
24744,560.1315,0.04991793101678203,2019-01-04T00:00:00.000+01:00,Renovable,Illes Balears,8743
24745,653.0205,0.061279665042540635,2019-01-05T00:00:00.000+01:00,Renovable,Illes Balears,8743
24746,675.2685,0.06773872317835727,2019-01-06T00:00:00.000+01:00,Renovable,Illes Balears,8743
24747,594.882,0.053686406667026454,2019-01-07T00:00:00.000+01:00,Renovable,Illes Balears,8743
24748,591.9165,0.053873819182331265,2019-01-08T00:00:00.000+01:00,Renovable,Illes Balears,8743
24749,633.901,0.05754683991273302,2019-01-09T00:00:00.000+01:00,Renovable,Illes Balears,8743
24750,599.6055,0.05220724204277855,2019-01-10T00:00:00.000+01:00,Renovable,Illes Balears,8743
24751,570.571,0.0489173297119295,2019-01-11T00:00:00.000+01:00,Renovable,Illes Balears,8743
24752,527.492,0.04765977039659041,2019-01-12T00:00:00.000+01:00,Renovable,Illes Balears,8743
24753,596.3475,0.05651079911826295,2019-01-13T00:00:00.000+01:00,Renovable,Illes Balears,8743
24754,630.0085,0.0562574194051903,2019-01-14T00:00:00.000+01:00,Renovable,Illes Balears,8743
24755,624.8675,0.05631263292599401,2019-01-15T00:00:00.000+01:00,Renovable,Illes Balears,8743
24756,394.9085,0.03346932088743236,2019-01-16T00:00:00.000+01:00,Renovable,Illes Balears,8743
24757,487.0395,0.045441678283522434,2019-01-17T00:00:00.000+01:00,Renovable,Illes Balears,8743
24758,414.458,0.03715543248644429,2019-01-18T00:00:00.000+01:00,Renovable,Illes Balears,8743
24759,550.328,0.05217964814710518,2019-01-19T00:00:00.000+01:00,Renovable,Illes Balears,8743
24760,442.049,0.042323473472011916,2019-01-20T00:00:00.000+01:00,Renovable,Illes Balears,8743
24761,573.3185,0.050440994738574864,2019-01-21T00:00:00.000+01:00,Renovable,Illes Balears,8743
24762,593.4465,0.05068294918855988,2019-01-22T00:00:00.000+01:00,Renovable,Illes Balears,8743
24763,438.208,0.0371125946091341,2019-01-23T00:00:00.000+01:00,Renovable,Illes Balears,8743
24764,612.739,0.051291162577028114,2019-01-24T00:00:00.000+01:00,Renovable,Illes Balears,8743
24765,579.6205,0.0499590110982483,2019-01-25T00:00:00.000+01:00,Renovable,Illes Balears,8743
24766,672.9355,0.06360774213501845,2019-01-26T00:00:00.000+01:00,Renovable,Illes Balears,8743
24767,629.695,0.06226153652053233,2019-01-27T00:00:00.000+01:00,Renovable,Illes Balears,8743
24768,571.352,0.05107550047289481,2019-01-28T00:00:00.000+01:00,Renovable,Illes Balears,8743
24769,404.247,0.03619140898654798,2019-01-29T00:00:00.000+01:00,Renovable,Illes Balears,8743
24770,589.8295,0.053713754249735714,2019-01-30T00:00:00.000+01:00,Renovable,Illes Balears,8743
24771,641.7105,0.062389159455701663,2019-01-31T00:00:00.000+01:00,Renovable,Illes Balears,8743
24772,468.7425,0.043805786100984345,2019-02-01T00:00:00.000+01:00,Renovable,Illes Balears,8743
24773,405.488,0.03883550564797977,2019-02-02T00:00:00.000+01:00,Renovable,Illes Balears,8743
24774,332.194,0.032657912510211926,2019-02-03T00:00:00.000+01:00,Renovable,Illes Balears,8743
24775,532.252,0.04782401762109628,2019-02-04T00:00:00.000+01:00,Renovable,Illes Balears,8743
24776,465.566,0.04074223134788836,2019-02-05T00:00:00.000+01:00,Renovable,Illes Balears,8743
24777,508.586,0.04606288690018217,2019-02-06T00:00:00.000+01:00,Renovable,Illes Balears,8743
24778,414.3185,0.03837879036158283,2019-02-07T00:00:00.000+01:00,Renovable,Illes Balears,8743
24779,528.894,0.04966758308732466,2019-02-08T00:00:00.000+01:00,Renovable,Illes Balears,8743
24780,429.801,0.042944134287534186,2019-02-09T00:00:00.000+01:00,Renovable,Illes Balears,8743
24781,371.934,0.03812092401428395,2019-02-10T00:00:00.000+01:00,Renovable,Illes Balears,8743
24782,323.8735,0.030490884089573525,2019-02-11T00:00:00.000+01:00,Renovable,Illes Balears,8743
24783,492.23,0.04639996576302224,2019-02-12T00:00:00.000+01:00,Renovable,Illes Balears,8743
24784,660.79,0.060415019430378684,2019-02-13T00:00:00.000+01:00,Renovable,Illes Balears,8743
24785,703.359,0.06365865459718484,2019-02-14T00:00:00.000+01:00,Renovable,Illes Balears,8743
24786,745.9115,0.06789404723383127,2019-02-15T00:00:00.000+01:00,Renovable,Illes Balears,8743
24787,735.7775,0.06922159358287361,2019-02-16T00:00:00.000+01:00,Renovable,Illes Balears,8743
24788,672.269,0.06690499331516343,2019-02-17T00:00:00.000+01:00,Renovable,Illes Balears,8743
24789,696.2755,0.0649249271538691,2019-02-18T00:00:00.000+01:00,Renovable,Illes Balears,8743
24790,678.41,0.06233381378543793,2019-02-19T00:00:00.000+01:00,Renovable,Illes Balears,8743
24791,644.6905,0.05859383449629009,2019-02-20T00:00:00.000+01:00,Renovable,Illes Balears,8743
24792,681.502,0.06364808456251292,2019-02-21T00:00:00.000+01:00,Renovable,Illes Balears,8743
24793,746.0035,0.07063752147166999,2019-02-22T00:00:00.000+01:00,Renovable,Illes Balears,8743
24794,734.8585,0.07514053474369792,2019-02-23T00:00:00.000+01:00,Renovable,Illes Balears,8743
24795,789.9935,0.08246733222874915,2019-02-24T00:00:00.000+01:00,Renovable,Illes Balears,8743
24796,763.692,0.0711177845586279,2019-02-25T00:00:00.000+01:00,Renovable,Illes Balears,8743
24797,768.429,0.07267562858405054,2019-02-26T00:00:00.000+01:00,Renovable,Illes Balears,8743
24798,756.743,0.0730029892190928,2019-02-27T00:00:00.000+01:00,Renovable,Illes Balears,8743
24799,742.3275,0.07274982484533517,2019-02-28T00:00:00.000+01:00,Renovable,Illes Balears,8743
24800,707.0955,0.074132025458972,2019-03-01T00:00:00.000+01:00,Renovable,Illes Balears,8743
24801,682.542,0.06938486805589159,2019-03-02T00:00:00.000+01:00,Renovable,Illes Balears,8743
24802,745.686,0.0808755416252222,2019-03-03T00:00:00.000+01:00,Renovable,Illes Balears,8743
24803,709.0465,0.07019580573411632,2019-03-04T00:00:00.000+01:00,Renovable,Illes Balears,8743
24804,544.2485,0.053709026832185994,2019-03-05T00:00:00.000+01:00,Renovable,Illes Balears,8743
24805,661.682,0.06575057209124802,2019-03-06T00:00:00.000+01:00,Renovable,Illes Balears,8743
24806,663.8235,0.06689985381921856,2019-03-07T00:00:00.000+01:00,Renovable,Illes Balears,8743
24807,738.403,0.07394678336805,2019-03-08T00:00:00.000+01:00,Renovable,Illes Balears,8743
24808,753.513,0.07907746992143289,2019-03-09T00:00:00.000+01:00,Renovable,Illes Balears,8743
24809,780.589,0.08482859513781636,2019-03-10T00:00:00.000+01:00,Renovable,Illes Balears,8743
24810,582.907,0.057370517065629255,2019-03-11T00:00:00.000+01:00,Renovable,Illes Balears,8743
24811,629.617,0.06092718295060367,2019-03-12T00:00:00.000+01:00,Renovable,Illes Balears,8743
24812,450.8185,0.0416876421741784,2019-03-13T00:00:00.000+01:00,Renovable,Illes Balears,8743
24813,724.589,0.06908807222950099,2019-03-14T00:00:00.000+01:00,Renovable,Illes Balears,8743
24814,801.036,0.07999223481069653,2019-03-15T00:00:00.000+01:00,Renovable,Illes Balears,8743
24815,889.692,0.09129108841360273,2019-03-16T00:00:00.000+01:00,Renovable,Illes Balears,8743
24816,891.9955,0.09726213345784114,2019-03-17T00:00:00.000+01:00,Renovable,Illes Balears,8743
24817,569.627,0.05265011341513247,2019-03-18T00:00:00.000+01:00,Renovable,Illes Balears,8743
24818,628.439,0.055445237594655354,2019-03-19T00:00:00.000+01:00,Renovable,Illes Balears,8743
24819,605.8365,0.05313389997308384,2019-03-20T00:00:00.000+01:00,Renovable,Illes Balears,8743
24820,839.655,0.07517309001146143,2019-03-21T00:00:00.000+01:00,Renovable,Illes Balears,8743
24821,902.9605,0.08456034702911898,2019-03-22T00:00:00.000+01:00,Renovable,Illes Balears,8743
24822,1008.5795,0.10248715759819117,2019-03-23T00:00:00.000+01:00,Renovable,Illes Balears,8743
24823,1028.604,0.108550566416257,2019-03-24T00:00:00.000+01:00,Renovable,Illes Balears,8743
24824,1003.032,0.09971923419264446,2019-03-25T00:00:00.000+01:00,Renovable,Illes Balears,8743
24825,985.1425,0.09472580509614577,2019-03-26T00:00:00.000+01:00,Renovable,Illes Balears,8743
24826,936.359,0.08960579856434966,2019-03-27T00:00:00.000+01:00,Renovable,Illes Balears,8743
24827,738.0135,0.07030527937263688,2019-03-28T00:00:00.000+01:00,Renovable,Illes Balears,8743
24828,797.7195,0.0761763646475442,2019-03-29T00:00:00.000+01:00,Renovable,Illes Balears,8743
24829,734.149,0.07367991930173642,2019-03-30T00:00:00.000+01:00,Renovable,Illes Balears,8743
24830,544.3345,0.05629344742573857,2019-03-31T00:00:00.000+01:00,Renovable,Illes Balears,8743
24831,610.617,0.055965206118716616,2019-04-01T00:00:00.000+02:00,Renovable,Illes Balears,8743
24832,827.718,0.07804707955442941,2019-04-02T00:00:00.000+02:00,Renovable,Illes Balears,8743
24833,910.6475,0.08782865913966931,2019-04-03T00:00:00.000+02:00,Renovable,Illes Balears,8743
24834,972.5895,0.09253238644704624,2019-04-04T00:00:00.000+02:00,Renovable,Illes Balears,8743
24835,948.642,0.08681020921926431,2019-04-05T00:00:00.000+02:00,Renovable,Illes Balears,8743
24836,946.535,0.08849260088040571,2019-04-06T00:00:00.000+02:00,Renovable,Illes Balears,8743
24837,910.9465,0.08837101982071756,2019-04-07T00:00:00.000+02:00,Renovable,Illes Balears,8743
24838,898.403,0.08311982139290185,2019-04-08T00:00:00.000+02:00,Renovable,Illes Balears,8743
24839,980.442,0.09150000097991519,2019-04-09T00:00:00.000+02:00,Renovable,Illes Balears,8743
24840,834.9705,0.06874300659272842,2019-04-10T00:00:00.000+02:00,Renovable,Illes Balears,8743
24841,917.2045,0.08414020044387133,2019-04-11T00:00:00.000+02:00,Renovable,Illes Balears,8743
24842,930.918,0.0849155918485892,2019-04-12T00:00:00.000+02:00,Renovable,Illes Balears,8743
24843,1032.975,0.09803027453127013,2019-04-13T00:00:00.000+02:00,Renovable,Illes Balears,8743
24844,931.259,0.09337063376816974,2019-04-14T00:00:00.000+02:00,Renovable,Illes Balears,8743
24845,732.7525,0.06907527307853326,2019-04-15T00:00:00.000+02:00,Renovable,Illes Balears,8743
24846,770.0775,0.07093035229863057,2019-04-16T00:00:00.000+02:00,Renovable,Illes Balears,8743
24847,962.512,0.08923458631964161,2019-04-17T00:00:00.000+02:00,Renovable,Illes Balears,8743
24848,850.634,0.07877065644559629,2019-04-18T00:00:00.000+02:00,Renovable,Illes Balears,8743
24849,616.6705,0.05660032996257518,2019-04-19T00:00:00.000+02:00,Renovable,Illes Balears,8743
24850,713.605,0.0641195094460602,2019-04-20T00:00:00.000+02:00,Renovable,Illes Balears,8743
24851,579.6485,0.05344665670542209,2019-04-21T00:00:00.000+02:00,Renovable,Illes Balears,8743
24852,534.481,0.04781868799285978,2019-04-22T00:00:00.000+02:00,Renovable,Illes Balears,8743
24853,864.239,0.07956050191739339,2019-04-23T00:00:00.000+02:00,Renovable,Illes Balears,8743
24854,831.03,0.07801355922465769,2019-04-24T00:00:00.000+02:00,Renovable,Illes Balears,8743
24855,546.952,0.04953791649692177,2019-04-25T00:00:00.000+02:00,Renovable,Illes Balears,8743
24856,888.989,0.08385823990035746,2019-04-26T00:00:00.000+02:00,Renovable,Illes Balears,8743
24857,1006.1485,0.09835169873084429,2019-04-27T00:00:00.000+02:00,Renovable,Illes Balears,8743
24858,879.434,0.08800232635772913,2019-04-28T00:00:00.000+02:00,Renovable,Illes Balears,8743
24859,676.18,0.0638121056333921,2019-04-29T00:00:00.000+02:00,Renovable,Illes Balears,8743
24860,737.5385,0.07003719991932136,2019-04-30T00:00:00.000+02:00,Renovable,Illes Balears,8743
24861,826.113,0.0808145975416158,2019-05-01T00:00:00.000+02:00,Renovable,Illes Balears,8743
24862,563.3335,0.05195034126753138,2019-05-02T00:00:00.000+02:00,Renovable,Illes Balears,8743
24863,629.0535,0.057856608750596686,2019-05-03T00:00:00.000+02:00,Renovable,Illes Balears,8743
24864,789.023,0.07500804007613142,2019-05-04T00:00:00.000+02:00,Renovable,Illes Balears,8743
24865,831.655,0.08269252357291997,2019-05-05T00:00:00.000+02:00,Renovable,Illes Balears,8743
24866,765.6305,0.0726372809844578,2019-05-06T00:00:00.000+02:00,Renovable,Illes Balears,8743
24867,818.926,0.07740110666174684,2019-05-07T00:00:00.000+02:00,Renovable,Illes Balears,8743
24868,778.025,0.07152436976690331,2019-05-08T00:00:00.000+02:00,Renovable,Illes Balears,8743
24869,803.4285,0.07534604354929358,2019-05-09T00:00:00.000+02:00,Renovable,Illes Balears,8743
24870,791.756,0.07322904289464467,2019-05-10T00:00:00.000+02:00,Renovable,Illes Balears,8743
24871,776.0015,0.07461889387127169,2019-05-11T00:00:00.000+02:00,Renovable,Illes Balears,8743
24872,1038.388,0.10333095933416038,2019-05-12T00:00:00.000+02:00,Renovable,Illes Balears,8743
24873,1032.0605,0.0973691308701205,2019-05-13T00:00:00.000+02:00,Renovable,Illes Balears,8743
24874,1077.764,0.10093587482709307,2019-05-14T00:00:00.000+02:00,Renovable,Illes Balears,8743
24875,1059.218,0.0979135849647519,2019-05-15T00:00:00.000+02:00,Renovable,Illes Balears,8743
24876,1050.671,0.0970019862551953,2019-05-16T00:00:00.000+02:00,Renovable,Illes Balears,8743
24877,962.9745,0.08828554556823705,2019-05-17T00:00:00.000+02:00,Renovable,Illes Balears,8743
24878,881.878,0.082373407157091,2019-05-18T00:00:00.000+02:00,Renovable,Illes Balears,8743
