,value,percentage,tipo_energia,fecha
607,617951.15,0.77,No renovable,2011-08-31
608,630557.41,0.79,No renovable,2011-09-01
609,669087.53,0.85,No renovable,2011-09-02
610,538341.55,0.77,No renovable,2011-09-03
611,446735.22,0.72,No renovable,2011-09-04
612,591496.79,0.79,No renovable,2011-09-05
613,635390.92,0.81,No renovable,2011-09-06
614,657776.2,0.82,No renovable,2011-09-07
615,659077.43,0.83,No renovable,2011-09-08
616,618597.33,0.76,No renovable,2011-09-09
617,519164.3,0.71,No renovable,2011-09-10
618,453056.7,0.69,No renovable,2011-09-11
619,655238.25,0.81,No renovable,2011-09-12
620,668534.42,0.79,No renovable,2011-09-13
621,644557.69,0.74,No renovable,2011-09-14
622,680524.79,0.79,No renovable,2011-09-15
623,687736.07,0.82,No renovable,2011-09-16
624,554526.04,0.79,No renovable,2011-09-17
625,414439.06,0.63,No renovable,2011-09-18
626,550285.14,0.72,No renovable,2011-09-19
627,624354.08,0.79,No renovable,2011-09-20
628,652927.19,0.82,No renovable,2011-09-21
629,650347.42,0.8,No renovable,2011-09-22
630,650995.05,0.83,No renovable,2011-09-23
631,556976.29,0.82,No renovable,2011-09-24
632,510964.56,0.81,No renovable,2011-09-25
633,639335.48,0.83,No renovable,2011-09-26
634,655470.64,0.82,No renovable,2011-09-27
635,648822.78,0.81,No renovable,2011-09-28
636,628776.1,0.79,No renovable,2011-09-29
637,616431.01,0.78,No renovable,2011-09-30
638,485257.2,0.71,No renovable,2011-10-01
639,456527.72,0.75,No renovable,2011-10-02
640,614338.95,0.83,No renovable,2011-10-03
641,616676.94,0.81,No renovable,2011-10-04
642,619350.13,0.81,No renovable,2011-10-05
643,612648.26,0.79,No renovable,2011-10-06
644,526038.7,0.68,No renovable,2011-10-07
645,410168.98,0.6,No renovable,2011-10-08
646,398187.02,0.62,No renovable,2011-10-09
647,579259.92,0.79,No renovable,2011-10-10
648,618476.86,0.83,No renovable,2011-10-11
649,539923.08,0.82,No renovable,2011-10-12
650,601426.11,0.81,No renovable,2011-10-13
651,615199.49,0.83,No renovable,2011-10-14
652,513306.33,0.77,No renovable,2011-10-15
653,477164.55,0.78,No renovable,2011-10-16
654,598700.8,0.82,No renovable,2011-10-17
655,627431.55,0.85,No renovable,2011-10-18
656,586535.13,0.79,No renovable,2011-10-19
657,556420.55,0.71,No renovable,2011-10-20
658,607839.24,0.79,No renovable,2011-10-21
659,515134.33,0.75,No renovable,2011-10-22
660,371089.38,0.59,No renovable,2011-10-23
661,435993.43,0.59,No renovable,2011-10-24
662,491115.99,0.63,No renovable,2011-10-25
663,483254.57,0.64,No renovable,2011-10-26
664,522240.74,0.67,No renovable,2011-10-27
665,568338.34,0.74,No renovable,2011-10-28
666,528893.0,0.8,No renovable,2011-10-29
667,520261.3,0.82,No renovable,2011-10-30
668,519791.57,0.73,No renovable,2011-10-31
669,486074.16,0.77,No renovable,2011-11-01
670,430369.8,0.57,No renovable,2011-11-02
671,441648.46,0.57,No renovable,2011-11-03
672,559817.39,0.73,No renovable,2011-11-04
673,361438.23,0.51,No renovable,2011-11-05
674,350001.78,0.5,No renovable,2011-11-06
675,547988.3,0.7,No renovable,2011-11-07
676,562606.32,0.72,No renovable,2011-11-08
677,593482.62,0.77,No renovable,2011-11-09
678,567974.58,0.74,No renovable,2011-11-10
679,528497.53,0.7,No renovable,2011-11-11
680,361790.59,0.55,No renovable,2011-11-12
681,321714.75,0.49,No renovable,2011-11-13
682,448670.79,0.59,No renovable,2011-11-14
683,550081.34,0.71,No renovable,2011-11-15
684,617447.56,0.76,No renovable,2011-11-16
685,635511.88,0.81,No renovable,2011-11-17
686,543809.16,0.68,No renovable,2011-11-18
687,480021.37,0.68,No renovable,2011-11-19
688,463852.99,0.69,No renovable,2011-11-20
689,620483.88,0.79,No renovable,2011-11-21
690,563783.33,0.71,No renovable,2011-11-22
691,555572.8,0.69,No renovable,2011-11-23
692,614778.95,0.78,No renovable,2011-11-24
693,615834.02,0.78,No renovable,2011-11-25
694,538169.02,0.76,No renovable,2011-11-26
695,501664.24,0.77,No renovable,2011-11-27
696,658073.11,0.81,No renovable,2011-11-28
697,646459.43,0.78,No renovable,2011-11-29
698,638612.03,0.76,No renovable,2011-11-30
699,581076.26,0.71,No renovable,2011-12-01
700,542649.57,0.66,No renovable,2011-12-02
701,507241.03,0.71,No renovable,2011-12-03
702,437367.01,0.66,No renovable,2011-12-04
703,526701.55,0.67,No renovable,2011-12-05
704,500323.38,0.68,No renovable,2011-12-06
705,582189.11,0.75,No renovable,2011-12-07
706,551097.17,0.79,No renovable,2011-12-08
707,617096.95,0.8,No renovable,2011-12-09
708,550689.24,0.77,No renovable,2011-12-10
709,488341.95,0.73,No renovable,2011-12-11
710,556636.22,0.68,No renovable,2011-12-12
711,507942.16,0.59,No renovable,2011-12-13
712,501944.23,0.59,No renovable,2011-12-14
713,521435.5,0.6,No renovable,2011-12-15
714,470558.59,0.56,No renovable,2011-12-16
715,444753.64,0.58,No renovable,2011-12-17
716,469581.88,0.66,No renovable,2011-12-18
717,622439.35,0.73,No renovable,2011-12-19
718,595494.06,0.67,No renovable,2011-12-20
719,567706.79,0.65,No renovable,2011-12-21
720,593157.04,0.71,No renovable,2011-12-22
721,556626.83,0.72,No renovable,2011-12-23
722,377190.16,0.56,No renovable,2011-12-24
723,387865.08,0.65,No renovable,2011-12-25
724,503488.5,0.74,No renovable,2011-12-26
725,616884.4,0.8,No renovable,2011-12-27
726,571869.29,0.74,No renovable,2011-12-28
727,483740.38,0.61,No renovable,2011-12-29
728,512509.88,0.66,No renovable,2011-12-30
729,443100.84,0.63,No renovable,2011-12-31
730,231714.36,0.36,Renovable,2012-01-01
731,336424.06,0.43,Renovable,2012-01-02
732,257676.3,0.32,Renovable,2012-01-03
733,263449.0,0.32,Renovable,2012-01-04
734,296399.95,0.37,Renovable,2012-01-05
735,301876.32,0.42,Renovable,2012-01-06
736,259169.06,0.38,Renovable,2012-01-07
737,234365.85,0.35,Renovable,2012-01-08
738,210530.58,0.25,Renovable,2012-01-09
739,168266.16,0.2,Renovable,2012-01-10
740,157793.9,0.18,Renovable,2012-01-11
741,139714.35,0.16,Renovable,2012-01-12
742,130601.92,0.15,Renovable,2012-01-13
743,169720.55,0.22,Renovable,2012-01-14
744,140464.88,0.19,Renovable,2012-01-15
745,161749.75,0.18,Renovable,2012-01-16
746,159399.95,0.18,Renovable,2012-01-17
747,139544.8,0.16,Renovable,2012-01-18
748,154484.62,0.18,Renovable,2012-01-19
749,222888.44,0.26,Renovable,2012-01-20
750,201364.94,0.27,Renovable,2012-01-21
751,188941.72,0.26,Renovable,2012-01-22
752,223713.19,0.26,Renovable,2012-01-23
753,214381.88,0.25,Renovable,2012-01-24
754,126197.08,0.15,Renovable,2012-01-25
755,133576.96,0.15,Renovable,2012-01-26
756,171988.88,0.2,Renovable,2012-01-27
757,211797.43,0.28,Renovable,2012-01-28
758,278741.77,0.36,Renovable,2012-01-29
759,211205.86,0.24,Renovable,2012-01-30
760,213976.22,0.24,Renovable,2012-01-31
761,255798.25,0.27,Renovable,2012-02-01
762,364803.48,0.38,Renovable,2012-02-02
763,400253.84,0.4,Renovable,2012-02-03
764,357205.12,0.4,Renovable,2012-02-04
765,331682.11,0.4,Renovable,2012-02-05
766,354632.72,0.38,Renovable,2012-02-06
767,367294.47,0.38,Renovable,2012-02-07
768,349506.27,0.35,Renovable,2012-02-08
769,266382.5,0.27,Renovable,2012-02-09
770,302470.23,0.31,Renovable,2012-02-10
771,308321.56,0.35,Renovable,2012-02-11
772,338047.26,0.39,Renovable,2012-02-12
773,303071.41,0.31,Renovable,2012-02-13
774,324822.82,0.33,Renovable,2012-02-14
775,289919.27,0.3,Renovable,2012-02-15
776,302893.0,0.31,Renovable,2012-02-16
777,223540.21,0.24,Renovable,2012-02-17
778,150080.68,0.19,Renovable,2012-02-18
779,213965.82,0.28,Renovable,2012-02-19
780,241214.21,0.27,Renovable,2012-02-20
781,142445.67,0.16,Renovable,2012-02-21
782,155172.1,0.17,Renovable,2012-02-22
783,176310.16,0.2,Renovable,2012-02-23
784,150704.59,0.18,Renovable,2012-02-24
785,137848.7,0.18,Renovable,2012-02-25
786,242858.81,0.33,Renovable,2012-02-26
787,199989.89,0.24,Renovable,2012-02-27
788,136717.63,0.17,Renovable,2012-02-28
789,114676.77,0.14,Renovable,2012-02-29
790,113062.46,0.14,Renovable,2012-03-01
791,145175.26,0.18,Renovable,2012-03-02
792,207494.68,0.28,Renovable,2012-03-03
793,282940.36,0.39,Renovable,2012-03-04
794,257093.84,0.31,Renovable,2012-03-05
795,231084.48,0.27,Renovable,2012-03-06
796,174239.11,0.21,Renovable,2012-03-07
797,325592.33,0.37,Renovable,2012-03-08
798,277892.51,0.33,Renovable,2012-03-09
799,243551.43,0.32,Renovable,2012-03-10
800,265094.87,0.37,Renovable,2012-03-11
801,172498.37,0.22,Renovable,2012-03-12
802,139308.33,0.17,Renovable,2012-03-13
803,141263.03,0.18,Renovable,2012-03-14
804,153843.36,0.19,Renovable,2012-03-15
805,180328.13,0.23,Renovable,2012-03-16
806,231336.46,0.33,Renovable,2012-03-17
807,276509.74,0.4,Renovable,2012-03-18
808,253782.23,0.35,Renovable,2012-03-19
809,291423.51,0.35,Renovable,2012-03-20
810,215615.8,0.26,Renovable,2012-03-21
811,170034.54,0.21,Renovable,2012-03-22
812,212651.51,0.27,Renovable,2012-03-23
813,183921.74,0.26,Renovable,2012-03-24
814,166182.58,0.27,Renovable,2012-03-25
815,226431.16,0.29,Renovable,2012-03-26
816,224861.78,0.29,Renovable,2012-03-27
817,217786.27,0.29,Renovable,2012-03-28
818,189292.37,0.27,Renovable,2012-03-29
819,213739.35,0.29,Renovable,2012-03-30
820,169069.64,0.26,Renovable,2012-03-31
821,157442.26,0.25,Renovable,2012-04-01
822,132532.94,0.18,Renovable,2012-04-02
823,158648.94,0.21,Renovable,2012-04-03
824,175742.51,0.23,Renovable,2012-04-04
825,162157.35,0.23,Renovable,2012-04-05
826,181481.64,0.28,Renovable,2012-04-06
827,232861.43,0.34,Renovable,2012-04-07
828,226513.26,0.35,Renovable,2012-04-08
829,187911.19,0.28,Renovable,2012-04-09
830,345231.12,0.44,Renovable,2012-04-10
831,312380.8,0.39,Renovable,2012-04-11
832,210418.06,0.28,Renovable,2012-04-12
833,320235.33,0.4,Renovable,2012-04-13
834,354906.77,0.48,Renovable,2012-04-14
835,357363.96,0.51,Renovable,2012-04-15
836,387653.94,0.47,Renovable,2012-04-16
837,332128.6,0.41,Renovable,2012-04-17
838,430991.11,0.51,Renovable,2012-04-18
839,433945.43,0.51,Renovable,2012-04-19
840,380443.47,0.46,Renovable,2012-04-20
841,315279.49,0.43,Renovable,2012-04-21
842,219564.25,0.35,Renovable,2012-04-22
843,364262.27,0.45,Renovable,2012-04-23
844,361030.87,0.44,Renovable,2012-04-24
845,377206.13,0.47,Renovable,2012-04-25
846,302225.86,0.38,Renovable,2012-04-26
847,193965.31,0.26,Renovable,2012-04-27
848,207275.25,0.3,Renovable,2012-04-28
849,204549.91,0.31,Renovable,2012-04-29
850,252004.48,0.34,Renovable,2012-04-30
851,227394.57,0.35,Renovable,2012-05-01
852,223010.74,0.31,Renovable,2012-05-02
853,253415.3,0.33,Renovable,2012-05-03
854,301885.46,0.38,Renovable,2012-05-04
855,248496.95,0.35,Renovable,2012-05-05
856,207281.74,0.33,Renovable,2012-05-06
857,257480.27,0.35,Renovable,2012-05-07
858,296592.4,0.39,Renovable,2012-05-08
859,277599.19,0.37,Renovable,2012-05-09
860,298674.32,0.38,Renovable,2012-05-10
861,254606.8,0.34,Renovable,2012-05-11
862,241284.92,0.36,Renovable,2012-05-12
863,248715.08,0.38,Renovable,2012-05-13
864,260589.27,0.35,Renovable,2012-05-14
865,300074.06,0.38,Renovable,2012-05-15
866,268365.18,0.35,Renovable,2012-05-16
867,310318.97,0.4,Renovable,2012-05-17
868,226485.78,0.31,Renovable,2012-05-18
869,248571.45,0.38,Renovable,2012-05-19
870,284226.56,0.45,Renovable,2012-05-20
871,383222.42,0.49,Renovable,2012-05-21
872,309804.96,0.4,Renovable,2012-05-22
873,224691.54,0.3,Renovable,2012-05-23
874,196894.97,0.26,Renovable,2012-05-24
875,227659.28,0.3,Renovable,2012-05-25
876,248617.77,0.37,Renovable,2012-05-26
877,209544.52,0.34,Renovable,2012-05-27
878,190602.56,0.27,Renovable,2012-05-28
879,193013.92,0.25,Renovable,2012-05-29
880,193996.25,0.25,Renovable,2012-05-30
881,233931.0,0.3,Renovable,2012-05-31
882,213664.32,0.27,Renovable,2012-06-01
883,203926.25,0.29,Renovable,2012-06-02
884,191646.65,0.31,Renovable,2012-06-03
885,192288.54,0.26,Renovable,2012-06-04
886,213194.92,0.27,Renovable,2012-06-05
887,255860.81,0.32,Renovable,2012-06-06
888,324266.0,0.41,Renovable,2012-06-07
889,248785.21,0.33,Renovable,2012-06-08
890,229657.96,0.34,Renovable,2012-06-09
891,328727.2,0.48,Renovable,2012-06-10
892,354503.98,0.45,Renovable,2012-06-11
893,287077.29,0.37,Renovable,2012-06-12
894,201582.75,0.26,Renovable,2012-06-13
895,298998.94,0.37,Renovable,2012-06-14
896,289380.57,0.37,Renovable,2012-06-15
897,231420.88,0.33,Renovable,2012-06-16
898,226651.36,0.35,Renovable,2012-06-17
899,197006.6,0.26,Renovable,2012-06-18
900,202021.84,0.26,Renovable,2012-06-19
901,239369.91,0.3,Renovable,2012-06-20
902,305539.35,0.38,Renovable,2012-06-21
903,225361.56,0.29,Renovable,2012-06-22
904,221209.9,0.31,Renovable,2012-06-23
905,199602.27,0.3,Renovable,2012-06-24
906,226532.16,0.28,Renovable,2012-06-25
907,207937.85,0.24,Renovable,2012-06-26
908,210601.16,0.24,Renovable,2012-06-27
909,251592.46,0.29,Renovable,2012-06-28
910,251850.51,0.29,Renovable,2012-06-29
911,230415.97,0.31,Renovable,2012-06-30
912,265521.06,0.39,Renovable,2012-07-01
913,172357.9,0.22,Renovable,2012-07-02
914,186287.57,0.23,Renovable,2012-07-03
915,216610.93,0.27,Renovable,2012-07-04
916,249501.99,0.31,Renovable,2012-07-05
917,195304.6,0.25,Renovable,2012-07-06
918,255407.13,0.35,Renovable,2012-07-07
919,188581.17,0.29,Renovable,2012-07-08
920,209809.56,0.27,Renovable,2012-07-09
921,212834.73,0.27,Renovable,2012-07-10
922,219737.16,0.27,Renovable,2012-07-11
923,192889.1,0.24,Renovable,2012-07-12
924,266458.08,0.32,Renovable,2012-07-13
925,242013.23,0.34,Renovable,2012-07-14
926,206293.96,0.32,Renovable,2012-07-15
927,245010.36,0.31,Renovable,2012-07-16
928,217175.71,0.26,Renovable,2012-07-17
929,201690.29,0.24,Renovable,2012-07-18
930,216768.35,0.26,Renovable,2012-07-19
931,228521.65,0.27,Renovable,2012-07-20
932,229211.61,0.31,Renovable,2012-07-21
933,229334.22,0.33,Renovable,2012-07-22
934,232916.84,0.29,Renovable,2012-07-23
935,223207.23,0.27,Renovable,2012-07-24
936,188931.38,0.23,Renovable,2012-07-25
937,202221.69,0.24,Renovable,2012-07-26
938,179869.11,0.22,Renovable,2012-07-27
939,181717.93,0.26,Renovable,2012-07-28
940,160400.05,0.25,Renovable,2012-07-29
941,170367.51,0.22,Renovable,2012-07-30
942,198619.48,0.25,Renovable,2012-07-31
943,227019.86,0.28,Renovable,2012-08-01
944,187353.28,0.23,Renovable,2012-08-02
945,181973.73,0.23,Renovable,2012-08-03
946,177393.74,0.25,Renovable,2012-08-04
947,207161.4,0.32,Renovable,2012-08-05
948,179060.22,0.25,Renovable,2012-08-06
949,226147.16,0.29,Renovable,2012-08-07
950,198453.07,0.25,Renovable,2012-08-08
951,185705.96,0.24,Renovable,2012-08-09
952,176561.77,0.22,Renovable,2012-08-10
953,210017.5,0.28,Renovable,2012-08-11
954,198473.22,0.29,Renovable,2012-08-12
955,172813.43,0.23,Renovable,2012-08-13
956,229089.74,0.3,Renovable,2012-08-14
957,276150.85,0.38,Renovable,2012-08-15
958,193826.93,0.25,Renovable,2012-08-16
959,215993.19,0.28,Renovable,2012-08-17
960,181320.41,0.25,Renovable,2012-08-18
961,177613.16,0.26,Renovable,2012-08-19
962,170174.87,0.21,Renovable,2012-08-20
963,159993.9,0.19,Renovable,2012-08-21
964,195481.21,0.23,Renovable,2012-08-22
965,195662.21,0.23,Renovable,2012-08-23
966,236507.34,0.28,Renovable,2012-08-24
967,218321.66,0.29,Renovable,2012-08-25
968,156244.28,0.23,Renovable,2012-08-26
969,202574.2,0.25,Renovable,2012-08-27
970,154797.85,0.19,Renovable,2012-08-28
971,165704.88,0.2,Renovable,2012-08-29
972,255355.31,0.31,Renovable,2012-08-30
973,316663.9,0.4,Renovable,2012-08-31
974,300111.0,0.42,Renovable,2012-09-01
975,283626.16,0.41,Renovable,2012-09-02
976,305812.37,0.39,Renovable,2012-09-03
977,291187.7,0.36,Renovable,2012-09-04
978,269291.53,0.33,Renovable,2012-09-05
979,215123.88,0.26,Renovable,2012-09-06
980,159492.47,0.2,Renovable,2012-09-07
981,121749.16,0.17,Renovable,2012-09-08
982,122712.28,0.19,Renovable,2012-09-09
983,145299.0,0.19,Renovable,2012-09-10
984,128697.86,0.17,Renovable,2012-09-11
985,199306.87,0.25,Renovable,2012-09-12
986,282829.8,0.35,Renovable,2012-09-13
987,242714.95,0.31,Renovable,2012-09-14
988,172966.51,0.25,Renovable,2012-09-15
989,115157.87,0.18,Renovable,2012-09-16
990,111893.27,0.15,Renovable,2012-09-17
991,139282.13,0.17,Renovable,2012-09-18
992,258436.64,0.31,Renovable,2012-09-19
993,187531.45,0.23,Renovable,2012-09-20
994,188830.84,0.23,Renovable,2012-09-21
995,156774.29,0.23,Renovable,2012-09-22
996,311816.27,0.46,Renovable,2012-09-23
997,332050.77,0.42,Renovable,2012-09-24
998,327715.61,0.42,Renovable,2012-09-25
999,226964.88,0.3,Renovable,2012-09-26
1000,130893.63,0.18,Renovable,2012-09-27
1001,207194.53,0.28,Renovable,2012-09-28
1002,265220.28,0.39,Renovable,2012-09-29
1003,195469.62,0.32,Renovable,2012-09-30
1004,123973.66,0.17,Renovable,2012-10-01
1005,113242.34,0.15,Renovable,2012-10-02
1006,132153.67,0.17,Renovable,2012-10-03
1007,131609.24,0.17,Renovable,2012-10-04
1008,145333.17,0.19,Renovable,2012-10-05
1009,174910.34,0.25,Renovable,2012-10-06
1010,146915.53,0.22,Renovable,2012-10-07
1011,177866.45,0.23,Renovable,2012-10-08
1012,147435.42,0.19,Renovable,2012-10-09
1013,134167.19,0.17,Renovable,2012-10-10
1014,207561.49,0.26,Renovable,2012-10-11
1015,166954.15,0.25,Renovable,2012-10-12
1016,137511.19,0.21,Renovable,2012-10-13
1017,239060.36,0.36,Renovable,2012-10-14
1018,232628.47,0.31,Renovable,2012-10-15
1019,240901.94,0.32,Renovable,2012-10-16
1020,287284.85,0.36,Renovable,2012-10-17
1021,251949.58,0.32,Renovable,2012-10-18
1022,167798.2,0.22,Renovable,2012-10-19
1023,132874.18,0.2,Renovable,2012-10-20
1024,186025.29,0.29,Renovable,2012-10-21
1025,134602.53,0.18,Renovable,2012-10-22
1026,156890.33,0.21,Renovable,2012-10-23
1027,197635.32,0.26,Renovable,2012-10-24
1028,184856.03,0.25,Renovable,2012-10-25
1029,185901.4,0.25,Renovable,2012-10-26
1030,348833.65,0.5,Renovable,2012-10-27
1031,279646.2,0.42,Renovable,2012-10-28
1032,184134.87,0.26,Renovable,2012-10-29
1033,175823.25,0.23,Renovable,2012-10-30
1034,270659.28,0.35,Renovable,2012-10-31
1035,374197.31,0.51,Renovable,2012-11-01
1036,329070.86,0.44,Renovable,2012-11-02
1037,255656.01,0.39,Renovable,2012-11-03
1038,257021.11,0.4,Renovable,2012-11-04
1039,260607.95,0.33,Renovable,2012-11-05
1040,243360.24,0.31,Renovable,2012-11-06
1041,295415.43,0.37,Renovable,2012-11-07
1042,243787.26,0.3,Renovable,2012-11-08
1043,196794.28,0.26,Renovable,2012-11-09
1044,256457.78,0.37,Renovable,2012-11-10
1045,299746.62,0.45,Renovable,2012-11-11
1046,289255.38,0.37,Renovable,2012-11-12
1047,209579.56,0.27,Renovable,2012-11-13
1048,208098.46,0.29,Renovable,2012-11-14
1049,237494.9,0.32,Renovable,2012-11-15
1050,223895.96,0.3,Renovable,2012-11-16
1051,188524.62,0.28,Renovable,2012-11-17
1052,180450.74,0.28,Renovable,2012-11-18
1053,181525.76,0.24,Renovable,2012-11-19
1054,209259.4,0.27,Renovable,2012-11-20
1055,196156.62,0.25,Renovable,2012-11-21
1056,179264.08,0.22,Renovable,2012-11-22
1057,239330.55,0.3,Renovable,2012-11-23
1058,256498.17,0.36,Renovable,2012-11-24
1059,157919.7,0.25,Renovable,2012-11-25
1060,207412.5,0.27,Renovable,2012-11-26
1061,295609.28,0.36,Renovable,2012-11-27
1062,390458.29,0.46,Renovable,2012-11-28
1063,368054.93,0.43,Renovable,2012-11-29
1064,269960.65,0.32,Renovable,2012-11-30
1065,279331.78,0.37,Renovable,2012-12-01
1066,247165.36,0.34,Renovable,2012-12-02
1067,266558.38,0.32,Renovable,2012-12-03
1068,347944.25,0.39,Renovable,2012-12-04
1069,343057.05,0.38,Renovable,2012-12-05
1070,226106.09,0.29,Renovable,2012-12-06
1071,247440.52,0.3,Renovable,2012-12-07
1072,311560.33,0.4,Renovable,2012-12-08
1073,176273.47,0.25,Renovable,2012-12-09
1074,211117.53,0.24,Renovable,2012-12-10
1075,182961.8,0.21,Renovable,2012-12-11
1076,180586.69,0.2,Renovable,2012-12-12
