,value,percentage,tipo_energia,comunidad,id_comunidad,fecha
1352,1650596.24,0.9,No renovable,Comunitat Valenciana,15,2011-06-01
1353,1610446.54,0.87,No renovable,Comunitat Valenciana,15,2011-07-01
1354,1312596.18,0.85,No renovable,Comunitat Valenciana,15,2011-08-01
1355,1298265.47,0.87,No renovable,Comunitat Valenciana,15,2011-09-01
1356,898388.01,0.83,No renovable,Comunitat Valenciana,15,2011-10-01
1357,1186060.52,0.84,No renovable,Comunitat Valenciana,15,2011-11-01
1358,1595658.47,0.8,No renovable,Comunitat Valenciana,15,2011-12-01
1359,773781.93,0.48,Renovable,Extremadura,16,2011-01-01
1360,359545.43,0.22,Renovable,Extremadura,16,2011-02-01
1361,556417.88,0.28,Renovable,Extremadura,16,2011-03-01
1362,525550.05,0.27,Renovable,Extremadura,16,2011-04-01
1363,577555.75,0.29,Renovable,Extremadura,16,2011-05-01
1364,516618.38,0.35,Renovable,Extremadura,16,2011-06-01
1365,467490.7,0.36,Renovable,Extremadura,16,2011-07-01
1366,368453.22,0.21,Renovable,Extremadura,16,2011-08-01
1367,249873.43,0.15,Renovable,Extremadura,16,2011-09-01
1368,255501.6,0.16,Renovable,Extremadura,16,2011-10-01
1369,359600.52,0.2,Renovable,Extremadura,16,2011-11-01
1370,361570.78,0.19,Renovable,Extremadura,16,2011-12-01
1371,840711.58,0.52,No renovable,Extremadura,16,2011-01-01
1372,1312297.56,0.78,No renovable,Extremadura,16,2011-02-01
1373,1440407.42,0.72,No renovable,Extremadura,16,2011-03-01
1374,1431030.93,0.73,No renovable,Extremadura,16,2011-04-01
1375,1438118.01,0.71,No renovable,Extremadura,16,2011-05-01
1376,952909.46,0.65,No renovable,Extremadura,16,2011-06-01
1377,842082.4,0.64,No renovable,Extremadura,16,2011-07-01
1378,1383905.59,0.79,No renovable,Extremadura,16,2011-08-01
1379,1416760.9,0.85,No renovable,Extremadura,16,2011-09-01
1380,1297345.29,0.84,No renovable,Extremadura,16,2011-10-01
1381,1460547.2,0.8,No renovable,Extremadura,16,2011-11-01
1382,1510887.09,0.81,No renovable,Extremadura,16,2011-12-01
1383,2423974.73,0.72,Renovable,Galicia,17,2011-01-01
1384,1732761.64,0.73,Renovable,Galicia,17,2011-02-01
1385,1670298.72,0.59,Renovable,Galicia,17,2011-03-01
1386,1240540.85,0.57,Renovable,Galicia,17,2011-04-01
1387,1097138.74,0.58,Renovable,Galicia,17,2011-05-01
1388,771416.23,0.53,Renovable,Galicia,17,2011-06-01
1389,670536.19,0.35,Renovable,Galicia,17,2011-07-01
1390,597814.73,0.32,Renovable,Galicia,17,2011-08-01
1391,572800.22,0.33,Renovable,Galicia,17,2011-09-01
1392,760155.24,0.4,Renovable,Galicia,17,2011-10-01
1393,1189399.85,0.5,Renovable,Galicia,17,2011-11-01
1394,1360754.9,0.52,Renovable,Galicia,17,2011-12-01
1395,944490.14,0.28,No renovable,Galicia,17,2011-01-01
1396,654781.72,0.27,No renovable,Galicia,17,2011-02-01
1397,1178325.39,0.41,No renovable,Galicia,17,2011-03-01
1398,917031.33,0.43,No renovable,Galicia,17,2011-04-01
1399,803162.67,0.42,No renovable,Galicia,17,2011-05-01
1400,685836.32,0.47,No renovable,Galicia,17,2011-06-01
1401,1235650.63,0.65,No renovable,Galicia,17,2011-07-01
1402,1253493.69,0.68,No renovable,Galicia,17,2011-08-01
1403,1168511.83,0.67,No renovable,Galicia,17,2011-09-01
1404,1134926.87,0.6,No renovable,Galicia,17,2011-10-01
1405,1207280.63,0.5,No renovable,Galicia,17,2011-11-01
1406,1235030.68,0.48,No renovable,Galicia,17,2011-12-01
1407,310.76,0.02,Renovable,Illes Balears,8743,2011-01-01
1408,255.51,0.02,Renovable,Illes Balears,8743,2011-01-02
1409,305.14,0.02,Renovable,Illes Balears,8743,2011-01-03
1410,367.36,0.02,Renovable,Illes Balears,8743,2011-01-04
1411,352.27,0.02,Renovable,Illes Balears,8743,2011-01-05
1412,352.37,0.03,Renovable,Illes Balears,8743,2011-01-06
1413,371.04,0.03,Renovable,Illes Balears,8743,2011-01-07
1414,400.42,0.03,Renovable,Illes Balears,8743,2011-01-08
1415,359.61,0.03,Renovable,Illes Balears,8743,2011-01-09
1416,371.66,0.03,Renovable,Illes Balears,8743,2011-01-10
1417,372.46,0.03,Renovable,Illes Balears,8743,2011-01-11
1418,415.83,0.03,Renovable,Illes Balears,8743,2011-01-12
1419,450.85,0.03,Renovable,Illes Balears,8743,2011-01-13
1420,520.07,0.04,Renovable,Illes Balears,8743,2011-01-14
1421,522.34,0.04,Renovable,Illes Balears,8743,2011-01-15
1422,480.15,0.04,Renovable,Illes Balears,8743,2011-01-16
1423,460.19,0.03,Renovable,Illes Balears,8743,2011-01-17
1424,365.2,0.02,Renovable,Illes Balears,8743,2011-01-18
1425,479.22,0.03,Renovable,Illes Balears,8743,2011-01-19
1426,519.58,0.03,Renovable,Illes Balears,8743,2011-01-20
1427,546.62,0.03,Renovable,Illes Balears,8743,2011-01-21
1428,512.35,0.03,Renovable,Illes Balears,8743,2011-01-22
1429,500.78,0.03,Renovable,Illes Balears,8743,2011-01-23
1430,372.74,0.02,Renovable,Illes Balears,8743,2011-01-24
1431,389.34,0.02,Renovable,Illes Balears,8743,2011-01-25
1432,445.81,0.02,Renovable,Illes Balears,8743,2011-01-26
1433,470.31,0.03,Renovable,Illes Balears,8743,2011-01-27
1434,514.37,0.03,Renovable,Illes Balears,8743,2011-01-28
1435,523.58,0.03,Renovable,Illes Balears,8743,2011-01-29
1436,392.9,0.03,Renovable,Illes Balears,8743,2011-01-30
1437,308.6,0.02,Renovable,Illes Balears,8743,2011-01-31
1438,417.78,0.02,Renovable,Illes Balears,8743,2011-02-01
1439,598.52,0.04,Renovable,Illes Balears,8743,2011-02-02
1440,701.02,0.04,Renovable,Illes Balears,8743,2011-02-03
1441,647.45,0.04,Renovable,Illes Balears,8743,2011-02-04
1442,450.28,0.03,Renovable,Illes Balears,8743,2011-02-05
1443,465.84,0.03,Renovable,Illes Balears,8743,2011-02-06
1444,434.2,0.03,Renovable,Illes Balears,8743,2011-02-07
1445,376.96,0.02,Renovable,Illes Balears,8743,2011-02-08
1446,407.85,0.03,Renovable,Illes Balears,8743,2011-02-09
1447,452.56,0.03,Renovable,Illes Balears,8743,2011-02-10
1448,464.03,0.03,Renovable,Illes Balears,8743,2011-02-11
1449,431.04,0.03,Renovable,Illes Balears,8743,2011-02-12
1450,425.8,0.03,Renovable,Illes Balears,8743,2011-02-13
1451,284.69,0.02,Renovable,Illes Balears,8743,2011-02-14
1452,311.33,0.02,Renovable,Illes Balears,8743,2011-02-15
1453,459.5,0.03,Renovable,Illes Balears,8743,2011-02-16
1454,400.57,0.02,Renovable,Illes Balears,8743,2011-02-17
1455,567.8,0.04,Renovable,Illes Balears,8743,2011-02-18
1456,561.16,0.04,Renovable,Illes Balears,8743,2011-02-19
1457,468.32,0.03,Renovable,Illes Balears,8743,2011-02-20
1458,585.11,0.04,Renovable,Illes Balears,8743,2011-02-21
1459,572.98,0.04,Renovable,Illes Balears,8743,2011-02-22
1460,698.08,0.05,Renovable,Illes Balears,8743,2011-02-23
1461,582.1,0.04,Renovable,Illes Balears,8743,2011-02-24
1462,625.88,0.04,Renovable,Illes Balears,8743,2011-02-25
1463,549.38,0.04,Renovable,Illes Balears,8743,2011-02-26
1464,451.05,0.03,Renovable,Illes Balears,8743,2011-02-27
1465,492.26,0.03,Renovable,Illes Balears,8743,2011-02-28
1466,528.51,0.04,Renovable,Illes Balears,8743,2011-03-01
1467,472.48,0.03,Renovable,Illes Balears,8743,2011-03-02
1468,538.69,0.03,Renovable,Illes Balears,8743,2011-03-03
1469,558.78,0.03,Renovable,Illes Balears,8743,2011-03-04
1470,465.24,0.03,Renovable,Illes Balears,8743,2011-03-05
1471,488.63,0.03,Renovable,Illes Balears,8743,2011-03-06
1472,493.62,0.03,Renovable,Illes Balears,8743,2011-03-07
1473,410.28,0.03,Renovable,Illes Balears,8743,2011-03-08
1474,406.72,0.03,Renovable,Illes Balears,8743,2011-03-09
1475,489.0,0.03,Renovable,Illes Balears,8743,2011-03-10
1476,385.27,0.02,Renovable,Illes Balears,8743,2011-03-11
1477,307.02,0.02,Renovable,Illes Balears,8743,2011-03-12
1478,549.2,0.04,Renovable,Illes Balears,8743,2011-03-13
1479,439.9,0.03,Renovable,Illes Balears,8743,2011-03-14
1480,450.41,0.03,Renovable,Illes Balears,8743,2011-03-15
1481,436.87,0.03,Renovable,Illes Balears,8743,2011-03-16
1482,471.1,0.03,Renovable,Illes Balears,8743,2011-03-17
1483,532.29,0.04,Renovable,Illes Balears,8743,2011-03-18
1484,546.61,0.04,Renovable,Illes Balears,8743,2011-03-19
1485,524.1,0.04,Renovable,Illes Balears,8743,2011-03-20
1486,494.08,0.03,Renovable,Illes Balears,8743,2011-03-21
1487,413.51,0.03,Renovable,Illes Balears,8743,2011-03-22
1488,374.42,0.02,Renovable,Illes Balears,8743,2011-03-23
1489,496.41,0.03,Renovable,Illes Balears,8743,2011-03-24
1490,412.93,0.03,Renovable,Illes Balears,8743,2011-03-25
1491,467.45,0.03,Renovable,Illes Balears,8743,2011-03-26
1492,455.62,0.04,Renovable,Illes Balears,8743,2011-03-27
1493,615.91,0.05,Renovable,Illes Balears,8743,2011-03-28
1494,616.01,0.05,Renovable,Illes Balears,8743,2011-03-29
1495,553.81,0.04,Renovable,Illes Balears,8743,2011-03-30
1496,688.64,0.05,Renovable,Illes Balears,8743,2011-03-31
1497,741.22,0.06,Renovable,Illes Balears,8743,2011-04-01
1498,747.61,0.06,Renovable,Illes Balears,8743,2011-04-02
1499,635.08,0.06,Renovable,Illes Balears,8743,2011-04-03
1500,699.28,0.05,Renovable,Illes Balears,8743,2011-04-04
1501,762.87,0.06,Renovable,Illes Balears,8743,2011-04-05
1502,738.24,0.06,Renovable,Illes Balears,8743,2011-04-06
1503,763.19,0.06,Renovable,Illes Balears,8743,2011-04-07
1504,768.01,0.06,Renovable,Illes Balears,8743,2011-04-08
1505,742.74,0.06,Renovable,Illes Balears,8743,2011-04-09
1506,734.29,0.06,Renovable,Illes Balears,8743,2011-04-10
1507,698.75,0.05,Renovable,Illes Balears,8743,2011-04-11
1508,747.37,0.06,Renovable,Illes Balears,8743,2011-04-12
1509,682.8,0.05,Renovable,Illes Balears,8743,2011-04-13
1510,661.35,0.05,Renovable,Illes Balears,8743,2011-04-14
1511,704.18,0.05,Renovable,Illes Balears,8743,2011-04-15
1512,737.26,0.06,Renovable,Illes Balears,8743,2011-04-16
1513,744.42,0.06,Renovable,Illes Balears,8743,2011-04-17
1514,748.48,0.05,Renovable,Illes Balears,8743,2011-04-18
1515,663.07,0.05,Renovable,Illes Balears,8743,2011-04-19
1516,605.59,0.04,Renovable,Illes Balears,8743,2011-04-20
1517,486.2,0.04,Renovable,Illes Balears,8743,2011-04-21
1518,552.2,0.04,Renovable,Illes Balears,8743,2011-04-22
1519,516.38,0.04,Renovable,Illes Balears,8743,2011-04-23
1520,393.28,0.03,Renovable,Illes Balears,8743,2011-04-24
1521,387.36,0.03,Renovable,Illes Balears,8743,2011-04-25
1522,600.91,0.04,Renovable,Illes Balears,8743,2011-04-26
1523,636.79,0.05,Renovable,Illes Balears,8743,2011-04-27
1524,577.98,0.04,Renovable,Illes Balears,8743,2011-04-28
1525,504.4,0.04,Renovable,Illes Balears,8743,2011-04-29
1526,432.85,0.03,Renovable,Illes Balears,8743,2011-04-30
1527,552.67,0.04,Renovable,Illes Balears,8743,2011-05-01
1528,348.61,0.02,Renovable,Illes Balears,8743,2011-05-02
1529,582.53,0.04,Renovable,Illes Balears,8743,2011-05-03
1530,573.52,0.04,Renovable,Illes Balears,8743,2011-05-04
1531,568.78,0.04,Renovable,Illes Balears,8743,2011-05-05
1532,622.4,0.04,Renovable,Illes Balears,8743,2011-05-06
1533,499.99,0.04,Renovable,Illes Balears,8743,2011-05-07
1534,555.59,0.04,Renovable,Illes Balears,8743,2011-05-08
1535,570.86,0.04,Renovable,Illes Balears,8743,2011-05-09
1536,602.91,0.04,Renovable,Illes Balears,8743,2011-05-10
1537,607.93,0.04,Renovable,Illes Balears,8743,2011-05-11
1538,579.17,0.04,Renovable,Illes Balears,8743,2011-05-12
1539,566.88,0.04,Renovable,Illes Balears,8743,2011-05-13
1540,569.66,0.04,Renovable,Illes Balears,8743,2011-05-14
1541,552.29,0.04,Renovable,Illes Balears,8743,2011-05-15
1542,540.59,0.04,Renovable,Illes Balears,8743,2011-05-16
1543,590.86,0.04,Renovable,Illes Balears,8743,2011-05-17
1544,542.93,0.04,Renovable,Illes Balears,8743,2011-05-18
1545,397.85,0.03,Renovable,Illes Balears,8743,2011-05-19
1546,561.37,0.04,Renovable,Illes Balears,8743,2011-05-20
1547,572.62,0.04,Renovable,Illes Balears,8743,2011-05-21
1548,621.28,0.05,Renovable,Illes Balears,8743,2011-05-22
1549,632.49,0.04,Renovable,Illes Balears,8743,2011-05-23
1550,619.73,0.04,Renovable,Illes Balears,8743,2011-05-24
1551,604.71,0.04,Renovable,Illes Balears,8743,2011-05-25
1552,606.99,0.04,Renovable,Illes Balears,8743,2011-05-26
1553,527.95,0.03,Renovable,Illes Balears,8743,2011-05-27
1554,589.13,0.04,Renovable,Illes Balears,8743,2011-05-28
1555,582.56,0.04,Renovable,Illes Balears,8743,2011-05-29
1556,433.71,0.03,Renovable,Illes Balears,8743,2011-05-30
1557,469.99,0.03,Renovable,Illes Balears,8743,2011-05-31
1558,408.03,0.03,Renovable,Illes Balears,8743,2011-06-01
1559,467.89,0.03,Renovable,Illes Balears,8743,2011-06-02
1560,435.39,0.03,Renovable,Illes Balears,8743,2011-06-03
1561,428.33,0.03,Renovable,Illes Balears,8743,2011-06-04
1562,517.85,0.04,Renovable,Illes Balears,8743,2011-06-05
1563,482.09,0.03,Renovable,Illes Balears,8743,2011-06-06
1564,505.59,0.03,Renovable,Illes Balears,8743,2011-06-07
1565,443.36,0.03,Renovable,Illes Balears,8743,2011-06-08
1566,532.28,0.03,Renovable,Illes Balears,8743,2011-06-09
1567,664.96,0.04,Renovable,Illes Balears,8743,2011-06-10
1568,847.77,0.06,Renovable,Illes Balears,8743,2011-06-11
1569,873.58,0.06,Renovable,Illes Balears,8743,2011-06-12
1570,858.22,0.05,Renovable,Illes Balears,8743,2011-06-13
1571,929.21,0.06,Renovable,Illes Balears,8743,2011-06-14
1572,913.32,0.05,Renovable,Illes Balears,8743,2011-06-15
1573,920.26,0.05,Renovable,Illes Balears,8743,2011-06-16
1574,890.09,0.05,Renovable,Illes Balears,8743,2011-06-17
1575,893.41,0.05,Renovable,Illes Balears,8743,2011-06-18
1576,860.73,0.06,Renovable,Illes Balears,8743,2011-06-19
1577,872.0,0.05,Renovable,Illes Balears,8743,2011-06-20
1578,860.84,0.05,Renovable,Illes Balears,8743,2011-06-21
1579,844.06,0.05,Renovable,Illes Balears,8743,2011-06-22
1580,901.82,0.05,Renovable,Illes Balears,8743,2011-06-23
1581,920.1,0.05,Renovable,Illes Balears,8743,2011-06-24
1582,918.24,0.05,Renovable,Illes Balears,8743,2011-06-25
1583,888.85,0.05,Renovable,Illes Balears,8743,2011-06-26
1584,874.22,0.05,Renovable,Illes Balears,8743,2011-06-27
1585,820.1,0.04,Renovable,Illes Balears,8743,2011-06-28
1586,862.46,0.04,Renovable,Illes Balears,8743,2011-06-29
1587,901.66,0.05,Renovable,Illes Balears,8743,2011-06-30
1588,825.33,0.04,Renovable,Illes Balears,8743,2011-07-01
1589,841.07,0.05,Renovable,Illes Balears,8743,2011-07-02
1590,713.56,0.04,Renovable,Illes Balears,8743,2011-07-03
1591,825.59,0.04,Renovable,Illes Balears,8743,2011-07-04
1592,870.23,0.04,Renovable,Illes Balears,8743,2011-07-05
1593,873.74,0.04,Renovable,Illes Balears,8743,2011-07-06
1594,863.17,0.04,Renovable,Illes Balears,8743,2011-07-07
1595,838.11,0.04,Renovable,Illes Balears,8743,2011-07-08
1596,796.54,0.04,Renovable,Illes Balears,8743,2011-07-09
1597,821.31,0.04,Renovable,Illes Balears,8743,2011-07-10
1598,783.83,0.04,Renovable,Illes Balears,8743,2011-07-11
1599,737.13,0.03,Renovable,Illes Balears,8743,2011-07-12
1600,807.74,0.04,Renovable,Illes Balears,8743,2011-07-13
1601,688.2,0.03,Renovable,Illes Balears,8743,2011-07-14
1602,709.22,0.04,Renovable,Illes Balears,8743,2011-07-15
1603,811.65,0.04,Renovable,Illes Balears,8743,2011-07-16
1604,824.87,0.05,Renovable,Illes Balears,8743,2011-07-17
1605,728.67,0.04,Renovable,Illes Balears,8743,2011-07-18
1606,847.56,0.04,Renovable,Illes Balears,8743,2011-07-19
1607,851.65,0.04,Renovable,Illes Balears,8743,2011-07-20
1608,840.21,0.04,Renovable,Illes Balears,8743,2011-07-21
1609,768.87,0.04,Renovable,Illes Balears,8743,2011-07-22
1610,703.44,0.04,Renovable,Illes Balears,8743,2011-07-23
1611,588.2,0.04,Renovable,Illes Balears,8743,2011-07-24
1612,700.92,0.04,Renovable,Illes Balears,8743,2011-07-25
1613,618.98,0.03,Renovable,Illes Balears,8743,2011-07-26
1614,572.84,0.03,Renovable,Illes Balears,8743,2011-07-27
1615,656.91,0.03,Renovable,Illes Balears,8743,2011-07-28
1616,724.69,0.04,Renovable,Illes Balears,8743,2011-07-29
1617,688.79,0.04,Renovable,Illes Balears,8743,2011-07-30
1618,807.27,0.05,Renovable,Illes Balears,8743,2011-07-31
1619,848.04,0.04,Renovable,Illes Balears,8743,2011-08-01
1620,833.83,0.04,Renovable,Illes Balears,8743,2011-08-02
1621,735.71,0.03,Renovable,Illes Balears,8743,2011-08-03
1622,836.56,0.04,Renovable,Illes Balears,8743,2011-08-04
1623,854.15,0.04,Renovable,Illes Balears,8743,2011-08-05
1624,839.91,0.04,Renovable,Illes Balears,8743,2011-08-06
1625,838.54,0.04,Renovable,Illes Balears,8743,2011-08-07
1626,785.77,0.04,Renovable,Illes Balears,8743,2011-08-08
1627,745.29,0.04,Renovable,Illes Balears,8743,2011-08-09
1628,854.81,0.04,Renovable,Illes Balears,8743,2011-08-10
1629,848.74,0.04,Renovable,Illes Balears,8743,2011-08-11
1630,838.45,0.04,Renovable,Illes Balears,8743,2011-08-12
1631,805.24,0.04,Renovable,Illes Balears,8743,2011-08-13
1632,821.72,0.04,Renovable,Illes Balears,8743,2011-08-14
1633,798.06,0.04,Renovable,Illes Balears,8743,2011-08-15
1634,811.79,0.04,Renovable,Illes Balears,8743,2011-08-16
1635,829.83,0.04,Renovable,Illes Balears,8743,2011-08-17
1636,812.96,0.04,Renovable,Illes Balears,8743,2011-08-18
1637,824.52,0.04,Renovable,Illes Balears,8743,2011-08-19
1638,800.2,0.04,Renovable,Illes Balears,8743,2011-08-20
1639,792.4,0.04,Renovable,Illes Balears,8743,2011-08-21
1640,805.59,0.04,Renovable,Illes Balears,8743,2011-08-22
1641,812.3,0.04,Renovable,Illes Balears,8743,2011-08-23
1642,835.17,0.04,Renovable,Illes Balears,8743,2011-08-24
1643,871.3,0.04,Renovable,Illes Balears,8743,2011-08-25
1644,832.55,0.04,Renovable,Illes Balears,8743,2011-08-26
1645,836.13,0.04,Renovable,Illes Balears,8743,2011-08-27
1646,801.93,0.05,Renovable,Illes Balears,8743,2011-08-28
1647,826.36,0.04,Renovable,Illes Balears,8743,2011-08-29
1648,852.36,0.04,Renovable,Illes Balears,8743,2011-08-30
1649,839.23,0.04,Renovable,Illes Balears,8743,2011-08-31
1650,785.2,0.04,Renovable,Illes Balears,8743,2011-09-01
1651,756.32,0.04,Renovable,Illes Balears,8743,2011-09-02
1652,645.94,0.03,Renovable,Illes Balears,8743,2011-09-03
1653,792.52,0.05,Renovable,Illes Balears,8743,2011-09-04
1654,761.64,0.04,Renovable,Illes Balears,8743,2011-09-05
1655,747.98,0.04,Renovable,Illes Balears,8743,2011-09-06
1656,819.21,0.04,Renovable,Illes Balears,8743,2011-09-07
1657,816.85,0.04,Renovable,Illes Balears,8743,2011-09-08
1658,865.82,0.04,Renovable,Illes Balears,8743,2011-09-09
1659,857.9,0.05,Renovable,Illes Balears,8743,2011-09-10
1660,781.82,0.04,Renovable,Illes Balears,8743,2011-09-11
1661,807.41,0.04,Renovable,Illes Balears,8743,2011-09-12
1662,840.98,0.04,Renovable,Illes Balears,8743,2011-09-13
1663,860.42,0.04,Renovable,Illes Balears,8743,2011-09-14
1664,833.79,0.04,Renovable,Illes Balears,8743,2011-09-15
1665,738.22,0.04,Renovable,Illes Balears,8743,2011-09-16
1666,803.12,0.04,Renovable,Illes Balears,8743,2011-09-17
1667,738.91,0.04,Renovable,Illes Balears,8743,2011-09-18
1668,871.14,0.05,Renovable,Illes Balears,8743,2011-09-19
1669,801.44,0.05,Renovable,Illes Balears,8743,2011-09-20
1670,810.7,0.05,Renovable,Illes Balears,8743,2011-09-21
1671,816.22,0.05,Renovable,Illes Balears,8743,2011-09-22
1672,813.12,0.05,Renovable,Illes Balears,8743,2011-09-23
1673,560.5,0.03,Renovable,Illes Balears,8743,2011-09-24
1674,753.81,0.05,Renovable,Illes Balears,8743,2011-09-25
1675,802.82,0.05,Renovable,Illes Balears,8743,2011-09-26
1676,819.55,0.05,Renovable,Illes Balears,8743,2011-09-27
1677,842.38,0.05,Renovable,Illes Balears,8743,2011-09-28
1678,756.09,0.04,Renovable,Illes Balears,8743,2011-09-29
1679,779.9,0.05,Renovable,Illes Balears,8743,2011-09-30
1680,763.82,0.05,Renovable,Illes Balears,8743,2011-10-01
1681,800.19,0.05,Renovable,Illes Balears,8743,2011-10-02
1682,832.02,0.05,Renovable,Illes Balears,8743,2011-10-03
1683,846.8,0.05,Renovable,Illes Balears,8743,2011-10-04
1684,844.15,0.05,Renovable,Illes Balears,8743,2011-10-05
1685,829.07,0.05,Renovable,Illes Balears,8743,2011-10-06
1686,692.81,0.04,Renovable,Illes Balears,8743,2011-10-07
1687,808.5,0.06,Renovable,Illes Balears,8743,2011-10-08
1688,855.27,0.06,Renovable,Illes Balears,8743,2011-10-09
1689,875.06,0.06,Renovable,Illes Balears,8743,2011-10-10
1690,858.74,0.05,Renovable,Illes Balears,8743,2011-10-11
1691,865.59,0.06,Renovable,Illes Balears,8743,2011-10-12
1692,838.29,0.05,Renovable,Illes Balears,8743,2011-10-13
1693,841.72,0.05,Renovable,Illes Balears,8743,2011-10-14
1694,863.02,0.06,Renovable,Illes Balears,8743,2011-10-15
1695,784.92,0.06,Renovable,Illes Balears,8743,2011-10-16
1696,740.68,0.05,Renovable,Illes Balears,8743,2011-10-17
1697,763.5,0.05,Renovable,Illes Balears,8743,2011-10-18
1698,760.81,0.05,Renovable,Illes Balears,8743,2011-10-19
1699,658.6,0.05,Renovable,Illes Balears,8743,2011-10-20
1700,557.46,0.04,Renovable,Illes Balears,8743,2011-10-21
1701,749.25,0.06,Renovable,Illes Balears,8743,2011-10-22
1702,701.07,0.06,Renovable,Illes Balears,8743,2011-10-23
1703,769.49,0.05,Renovable,Illes Balears,8743,2011-10-24
1704,710.37,0.05,Renovable,Illes Balears,8743,2011-10-25
1705,499.0,0.04,Renovable,Illes Balears,8743,2011-10-26
1706,364.32,0.03,Renovable,Illes Balears,8743,2011-10-27
1707,313.36,0.02,Renovable,Illes Balears,8743,2011-10-28
1708,417.28,0.03,Renovable,Illes Balears,8743,2011-10-29
1709,458.62,0.04,Renovable,Illes Balears,8743,2011-10-30
1710,440.46,0.03,Renovable,Illes Balears,8743,2011-10-31
1711,449.69,0.04,Renovable,Illes Balears,8743,2011-11-01
1712,443.69,0.03,Renovable,Illes Balears,8743,2011-11-02
1713,341.48,0.03,Renovable,Illes Balears,8743,2011-11-03
1714,290.87,0.02,Renovable,Illes Balears,8743,2011-11-04
1715,279.63,0.02,Renovable,Illes Balears,8743,2011-11-05
1716,258.77,0.02,Renovable,Illes Balears,8743,2011-11-06
1717,218.43,0.02,Renovable,Illes Balears,8743,2011-11-07
1718,482.25,0.04,Renovable,Illes Balears,8743,2011-11-08
1719,459.73,0.04,Renovable,Illes Balears,8743,2011-11-09
1720,484.9,0.04,Renovable,Illes Balears,8743,2011-11-10
1721,630.64,0.05,Renovable,Illes Balears,8743,2011-11-11
1722,777.02,0.07,Renovable,Illes Balears,8743,2011-11-12
1723,683.4,0.06,Renovable,Illes Balears,8743,2011-11-13
1724,705.84,0.06,Renovable,Illes Balears,8743,2011-11-14
1725,587.07,0.05,Renovable,Illes Balears,8743,2011-11-15
1726,604.27,0.05,Renovable,Illes Balears,8743,2011-11-16
1727,632.73,0.05,Renovable,Illes Balears,8743,2011-11-17
1728,650.38,0.05,Renovable,Illes Balears,8743,2011-11-18
1729,589.92,0.05,Renovable,Illes Balears,8743,2011-11-19
1730,651.0,0.06,Renovable,Illes Balears,8743,2011-11-20
1731,507.41,0.04,Renovable,Illes Balears,8743,2011-11-21
1732,604.45,0.05,Renovable,Illes Balears,8743,2011-11-22
1733,630.71,0.05,Renovable,Illes Balears,8743,2011-11-23
1734,450.49,0.04,Renovable,Illes Balears,8743,2011-11-24
1735,550.88,0.04,Renovable,Illes Balears,8743,2011-11-25
1736,738.31,0.06,Renovable,Illes Balears,8743,2011-11-26
1737,683.1,0.06,Renovable,Illes Balears,8743,2011-11-27
1738,503.97,0.04,Renovable,Illes Balears,8743,2011-11-28
1739,612.34,0.05,Renovable,Illes Balears,8743,2011-11-29
1740,616.67,0.05,Renovable,Illes Balears,8743,2011-11-30
1741,540.83,0.04,Renovable,Illes Balears,8743,2011-12-01
1742,655.06,0.05,Renovable,Illes Balears,8743,2011-12-02
1743,579.89,0.05,Renovable,Illes Balears,8743,2011-12-03
1744,567.1,0.05,Renovable,Illes Balears,8743,2011-12-04
1745,682.35,0.05,Renovable,Illes Balears,8743,2011-12-05
1746,705.12,0.06,Renovable,Illes Balears,8743,2011-12-06
1747,716.8,0.06,Renovable,Illes Balears,8743,2011-12-07
1748,693.8,0.06,Renovable,Illes Balears,8743,2011-12-08
1749,531.58,0.04,Renovable,Illes Balears,8743,2011-12-09
1750,567.29,0.04,Renovable,Illes Balears,8743,2011-12-10
1751,555.08,0.05,Renovable,Illes Balears,8743,2011-12-11
1752,574.4,0.04,Renovable,Illes Balears,8743,2011-12-12
1753,620.75,0.04,Renovable,Illes Balears,8743,2011-12-13
1754,686.98,0.05,Renovable,Illes Balears,8743,2011-12-14
1755,649.54,0.05,Renovable,Illes Balears,8743,2011-12-15
1756,586.56,0.04,Renovable,Illes Balears,8743,2011-12-16
1757,642.06,0.05,Renovable,Illes Balears,8743,2011-12-17
1758,659.98,0.05,Renovable,Illes Balears,8743,2011-12-18
1759,693.88,0.05,Renovable,Illes Balears,8743,2011-12-19
1760,627.55,0.04,Renovable,Illes Balears,8743,2011-12-20
1761,569.27,0.04,Renovable,Illes Balears,8743,2011-12-21
1762,595.21,0.04,Renovable,Illes Balears,8743,2011-12-22
1763,668.89,0.05,Renovable,Illes Balears,8743,2011-12-23
1764,591.92,0.04,Renovable,Illes Balears,8743,2011-12-24
1765,703.17,0.06,Renovable,Illes Balears,8743,2011-12-25
1766,659.67,0.05,Renovable,Illes Balears,8743,2011-12-26
1767,532.53,0.04,Renovable,Illes Balears,8743,2011-12-27
1768,529.62,0.04,Renovable,Illes Balears,8743,2011-12-28
1769,449.02,0.03,Renovable,Illes Balears,8743,2011-12-29
1770,557.84,0.04,Renovable,Illes Balears,8743,2011-12-30
1771,721.32,0.05,Renovable,Illes Balears,8743,2011-12-31
1772,13189.81,0.98,No renovable,Illes Balears,8743,2011-01-01
1773,13605.22,0.98,No renovable,Illes Balears,8743,2011-01-02
1774,15888.56,0.98,No renovable,Illes Balears,8743,2011-01-03
